date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:01	25348/25348	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-6304%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:05	63880/63880	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-f988%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:06	160233/160233	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-271e9%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:06	28024/28024	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-6d78%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:10	28354/28354	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-6ec2%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:10	69720/69720	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-11058%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:13	157665/157665	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-267e1%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:13	31948/31948	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-7ccc%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:14	31391/31391	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7a9f%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:15	38804/38804	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-9794%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:16	25756/25756	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-649c%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:19	28354/28354	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-6ec2%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-light.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:19	31391/31391	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7a9f%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalic.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-lightitalicd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:19	28789/28789	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7075%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:20	32640/32640	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-7f80%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:21	64964/64964	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-fdc4%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:23	165439/165439	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-2863f%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:23	28456/28456	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-6f28%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:27	28789/28789	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7075%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regular.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regulard41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:29	31900/31900	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7c9c%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:29	31900/31900	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7c9c%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalicd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:29	35832/35832	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-8bf8%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:29	90236/90236	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-1607c%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:30	163324/163324	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-27dfc%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-regularitalic.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:32	26024/26024	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-65a8%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:32	64728/64728	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-fcd8%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:35	168674/168674	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-292e2%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:37	29067/29067	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-718b%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:37	29067/29067	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-718b%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:37	27132/27132	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-69fc%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:39	32900/32900	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-8084%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-medium.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:41	69556/69556	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-10fb4%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:41	30412/30412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-76cc%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:42	164758/164758	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-28396%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:44	30412/30412	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-76cc%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalicd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:44	25588/25588	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-63f4%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:46	34196/34196	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-8594%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-mediumitalic.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:47	64808/64808	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-fd28%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:47	28691/28691	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7013%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:48	28691/28691	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7013%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-boldd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:48	170707/170707	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-29ad3%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:49	26776/26776	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-6898%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:50	32692/32692	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-7fb4%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bold.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:53	68732/68732	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-10c7c%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:55	165621/165621	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-286f5%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:55	30152/30152	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-75c8%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:55	30152/30152	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-75c8%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalicd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:55	33872/33872	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-8450%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-bolditalic.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:55	25384/25384	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-6328%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:57	63676/63676	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-f8bc%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:02:59	170162/170162	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-298b2%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:01	28419/28419	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-6f03%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:01	26216/26216	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-6668%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.woff2	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:04	28419/28419	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-6f03%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:04	32380/32380	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-7e7c%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-black.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:06	29305/29305	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7279%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.eot	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:06	66708/66708	---MCZ	200	added ('OK')	text/html	etag:W/%225a95deed-10494%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.ttf	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic-2.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:07	166483/166483	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-28a53%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.svg	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:08	11180/11180	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-2bac%22	http://jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator.eot?v=2.0.1	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator790f.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:09	33156/33156	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-8184%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.woff	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:09	10996/10996	---M-Z	200	added ('OK')	text/html	etag:W/%225a95deed-2af4%22	http://jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator.ttf?v=2.0.1	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator790f.html	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:09	33928/33928	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%225a95deed-8488%22	http://jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator.svg?v=2.0.1	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator790f.svg	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:10	1235/1235	---M--	200	added ('OK')	image/png	etag:%225a95deed-4d3%22	http://jobs.firstbeatmedia.com/img/partners/hellosign/helloSign.png	onvrt-test/jobs.firstbeatmedia.com/img/partners/hellosign/helloSign.png	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:10	11180/11180	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-2bac%22	http://jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumatord41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:10	11072/11072	---M--	200	added ('OK')	application/font-woff	etag:%225a95deed-2b40%22	http://jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator.woff?v=2.0.1	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/resumator/TheResumator790f.woff	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
17:03:11	29305/29305	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a95deed-7279%22	http://jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalic.eot?	onvrt-test/jobs.firstbeatmedia.com/css/v2/fonts/brandon-text/brandontext-blackitalicd41d.eot	(from http://jobs.firstbeatmedia.com/css/v2/css/app.css)
